1.708542713567839100e-01,3.664340847501227927e+01,3.676920115772774267e+01,3.689499384044316344e+01,3.702078652315864815e+01,3.714657920587411866e+01,3.727237188858951811e+01,3.739816457130498861e+01,3.752395725402044491e+01,3.764974993673591541e+01,3.777554261945134328e+01,3.790133530216694879e+01,3.802712798488244772e+01,3.815292066759750611e+01
1.758793969849246352e-01,3.662916957366191184e+01,3.675491337583720508e+01,3.688065717801245569e+01,3.700640098018777735e+01,3.713214478236309191e+01,3.725788858453832120e+01,3.738363238671361444e+01,3.750937618888890768e+01,3.763511999106421513e+01,3.776086379323947284e+01,3.788660759541490819e+01,3.801235139759024406e+01,3.813809519976512519e+01
1.809045226130653328e-01,3.661485561730309968e+01,3.674055028128284306e+01,3.686624494526256512e+01,3.699193960924235824e+01,3.711763427322213715e+01,3.724332893720183080e+01,3.736902360118160260e+01,3.749471826516135309e+01,3.762041292914111779e+01,3.774610759312083985e+01,3.787180225710073955e+01,3.799749692108054688e+01,3.812319158505988526e+01
1.859296482412060303e-01,3.660046588502717668e+01,3.672611115068121990e+01,3.685175641633523469e+01,3.697740168198934185e+01,3.710304694764342059e+01,3.722869221329742118e+01,3.735433747895148571e+01,3.747998274460553603e+01,3.760562801025959345e+01,3.773127327591362956e+01,3.785691854156782199e+01,3.798256380722193626e+01,3.810820907287556736e+01
1.909547738693467278e-01,3.658599951392783112e+01,3.671159511816374277e+01,3.683719072239962600e+01,3.696278632663561581e+01,3.708838193087157009e+01,3.721397753510744622e+01,3.733957313934339339e+01,3.746516874357931925e+01,3.759076434781525222e+01,3.771635995205116387e+01,3.784195555628722474e+01,3.796755116052322165e+01,3.809314676475872830e+01
1.959798994974874531e-01,3.657145562061980826e+01,3.669700129731261029e+01,3.682254697400538390e+01,3.694809265069827120e+01,3.707363832739111587e+01,3.719918400408387527e+01,3.732472968077671283e+01,3.745027535746952196e+01,3.757582103416234531e+01,3.770136671085515445e+01,3.782691238754808438e+01,3.795245806424097879e+01,3.807800374093338291e+01
2.010050251256281506e-01,3.655683332171785338e+01,3.668232880170997845e+01,3.680782428170210352e+01,3.693331976169434228e+01,3.705881524168652419e+01,3.718431072167863505e+01,3.730980620167079564e+01,3.743530168166294914e+01,3.756079716165510973e+01,3.768629264164725612e+01,3.781178812163953751e+01,3.793728360163176916e+01,3.806277908162352475e+01
2.060301507537688481e-01,3.654213173383669755e+01,3.666757674493805297e+01,3.679302175603939418e+01,3.691846676714087039e+01,3.704391177824228265e+01,3.716935678934363807e+01,3.729480180044502191e+01,3.742024681154640575e+01,3.754569182264778959e+01,3.767113683374917343e+01,3.779658184485067096e+01,3.792202685595214007e+01,3.804747186705313311e+01
2.110552763819095456e-01,3.652734997359109315e+01,3.665274424057900404e+01,3.677813850756689362e+01,3.690353277455493952e+01,3.702892704154291437e+01,3.715432130853081816e+01,3.727971557551876458e+01,3.740510984250670390e+01,3.753050410949465032e+01,3.765589837648259675e+01,3.778129264347063554e+01,3.790668691045866012e+01,3.803208117744622996e+01
2.160804020100502432e-01,3.651248715759575703e+01,3.663783040221498055e+01,3.676317364683421118e+01,3.688851689145357682e+01,3.701386013607286429e+01,3.713920338069210914e+01,3.726454662531136819e+01,3.738988986993064145e+01,3.751523311454990761e+01,3.764057635916918088e+01,3.776591960378853230e+01,3.789126284840787662e+01,3.801660609302679461e+01
2.211055276381909684e-01,3.649754240246545578e+01,3.662283434342820243e+01,3.674812628439095619e+01,3.687341822535385916e+01,3.699871016631666976e+01,3.712400210727944483e+01,3.724929404824222701e+01,3.737458598920503050e+01,3.749987793016781978e+01,3.762516987113062328e+01,3.775046181209349072e+01,3.787575375305637237e+01,3.800104569401883481e+01
2.261306532663316660e-01,3.648251482481489916e+01,3.660775517780081145e+01,3.673299553078673796e+01,3.685823588377281368e+01,3.698347623675879703e+01,3.710871658974475196e+01,3.723395694273069978e+01,3.735919729571666892e+01,3.748443764870263095e+01,3.760967800168861430e+01,3.773491835467462607e+01,3.786015870766068758e+01,3.798539906064634408e+01
2.311557788944723635e-01,3.646740354125885375e+01,3.659259201891501334e+01,3.671778049657117293e+01,3.684296897422751726e+01,3.696815745188374080e+01,3.709334592953995724e+01,3.721853440719615946e+01,3.734372288485237590e+01,3.746891136250857102e+01,3.759409984016481587e+01,3.771928831782107494e+01,3.784447679547737664e+01,3.796966527313331596e+01
2.361809045226130610e-01,3.645220766841202931e+01,3.657734398035295698e+01,3.670248029229389886e+01,3.682761660423501127e+01,3.695275291617600288e+01,3.707788922811698740e+01,3.720302554005794349e+01,3.732816185199894932e+01,3.745329816393991251e+01,3.757843447588093255e+01,3.770357078782193838e+01,3.782870709976301526e+01,3.795384341170374398e+01
2.412060301507537585e-01,3.643692632288919242e+01,3.656201017569684097e+01,3.668709402850451795e+01,3.681217788131235835e+01,3.693726173412007086e+01,3.706234558692779046e+01,3.718742943973547455e+01,3.731251329254319415e+01,3.743759714535088534e+01,3.756268099815863337e+01,3.768776485096636009e+01,3.781284870377415075e+01,3.793793255658164298e+01
2.462311557788944838e-01,3.642155862130507415e+01,3.654658971852884974e+01,3.667162081575263954e+01,3.679665191297660698e+01,3.692168301020043231e+01,3.704671410742428606e+01,3.717174520464808296e+01,3.729677630187192250e+01,3.742180739909573362e+01,3.754683849631961579e+01,3.767186959354344111e+01,3.779690069076735881e+01,3.792193178799099229e+01
2.512562814070351536e-01,3.640610368027441268e+01,3.653108172243113216e+01,3.665605976458788717e+01,3.678103780674480561e+01,3.690601584890158193e+01,3.703099389105839379e+01,3.715597193321514879e+01,3.728094997537194644e+01,3.740592801752870855e+01,3.753090605968554883e+01,3.765588410184231805e+01,3.778086214399917964e+01,3.790584018615579254e+01
2.562814070351758788e-01,3.639056061641193196e+01,3.651548530098588685e+01,3.664040998555987017e+01,3.676533467013400980e+01,3.689025935470801443e+01,3.701518403928204748e+01,3.714010872385603790e+01,3.726503340843005674e+01,3.738995809300404005e+01,3.751488277757810152e+01,3.763980746215209905e+01,3.776473214672618894e+01,3.788965683130004436e+01
2.613065326633166041e-01,3.637492854633238437e+01,3.649979956777528400e+01,3.662467058921820495e+01,3.674954161066128222e+01,3.687441263210421027e+01,3.699928365354719517e+01,3.712415467499010191e+01,3.724902569643305839e+01,3.737389671787597933e+01,3.749876773931899265e+01,3.762363876076189229e+01,3.774850978220491982e+01,3.787338080364773418e+01
2.663316582914572739e-01,3.635920658665050098e+01,3.648402363638149382e+01,3.660884068611251507e+01,3.673365773584367133e+01,3.685847478557467838e+01,3.698329183530574937e+01,3.710810888503674221e+01,3.723292593476777768e+01,3.735774298449878472e+01,3.748256003422986993e+01,3.760737708396085566e+01,3.773219413369196218e+01,3.785701118342288396e+01
2.713567839195979992e-01,3.634339385279452017e+01,3.646815661919611529e+01,3.659291938559773882e+01,3.671768215199948315e+01,3.684244491840108537e+01,3.696720768480274444e+01,3.709197045120433955e+01,3.721673321760597020e+01,3.734149598400756531e+01,3.746625875040925990e+01,3.759102151681082660e+01,3.771578428321252119e+01,3.784054704961405946e+01
2.763819095477387244e-01,3.632748934145843123e+01,3.645219750946890969e+01,3.657690567747941657e+01,3.670161384549003714e+01,3.682632201350050138e+01,3.695103018151103669e+01,3.707573834952150094e+01,3.720044651753200071e+01,3.732515468554247207e+01,3.744986285355303579e+01,3.757457102156347162e+01,3.769927918957403534e+01,3.782398735758444985e+01
2.814070351758793942e-01,3.631149183101653222e+01,3.643614508138046659e+01,3.656079833174443650e+01,3.668545158210848456e+01,3.681010483247239762e+01,3.693475808283638173e+01,3.705941133320029479e+01,3.718406458356424338e+01,3.730871783392814933e+01,3.743337108429216897e+01,3.755802433465603940e+01,3.768267758502004483e+01,3.780733083538392236e+01
2.864321608040201195e-01,3.629540007639251087e+01,3.641999808558028207e+01,3.654459609476806747e+01,3.666919410395592394e+01,3.679379211314364539e+01,3.691839012233144501e+01,3.704298813151916647e+01,3.716758614070692346e+01,3.729218414989464492e+01,3.741678215908248006e+01,3.754138016827015889e+01,3.766597817745796561e+01,3.779057618664566576e+01
2.914572864321607892e-01,3.627921283250999807e+01,3.640375527271775269e+01,3.652829771292553573e+01,3.665284015313334720e+01,3.677738259334104498e+01,3.690192503354881381e+01,3.702646747375651159e+01,3.715100991396423780e+01,3.727555235417192847e+01,3.740009479437973994e+01,3.752463723458738087e+01,3.764917967479515681e+01,3.777372211500284038e+01
2.964824120603015145e-01,3.626292885429265311e+01,3.638741539344236031e+01,3.651190193259207462e+01,3.663638847174181024e+01,3.676087501089142506e+01,3.688536155004111805e+01,3.700984808919074709e+01,3.713433462834040455e+01,3.725882116749001938e+01,3.738330770663975500e+01,3.750779424578932719e+01,3.763228078493902018e+01,3.775676732408863501e+01
3.015075376884422398e-01,3.624654689666412821e+01,3.637097719840352994e+01,3.649540750014293167e+01,3.661983780188232629e+01,3.674426810362162144e+01,3.686869840536098053e+01,3.699312870710028989e+01,3.711755900883961345e+01,3.724198931057889439e+01,3.736641961231832454e+01,3.749084991405755574e+01,3.761528021579692904e+01,3.773971051753620998e+01
3.065326633165829096e-01,3.623006571454806846e+01,3.635443943825070079e+01,3.647881316195334023e+01,3.660318688565593703e+01,3.672756060935844147e+01,3.685193433306102406e+01,3.697630805676354981e+01,3.710068178046607557e+01,3.722505550416857290e+01,3.734942922787121233e+01,3.747380295157367414e+01,3.759817667527624963e+01,3.772255039897874695e+01
3.115577889447236348e-01,3.621348406286813315e+01,3.633780086363334050e+01,3.646211766439853363e+01,3.658643446516367703e+01,3.671075126592873517e+01,3.683506806669385725e+01,3.695938486745892959e+01,3.708370166822400193e+01,3.720801846898905296e+01,3.733233526975424610e+01,3.745665207051925449e+01,3.758096887128436947e+01,3.770528567204942050e+01
3.165829145728643046e-01,3.619680069654798871e+01,3.632106022520088828e+01,3.644531975385378075e+01,3.656957928250658085e+01,3.669383881115930990e+01,3.681809833981211000e+01,3.694235786846487457e+01,3.706661739711761783e+01,3.719087692577033977e+01,3.731513645442321803e+01,3.743939598307590444e+01,3.756365551172869743e+01,3.768791504038141227e+01
3.216080402010050299e-01,3.618001437051125890e+01,3.630421627360278336e+01,3.642841817669427940e+01,3.655262007978567596e+01,3.667682198287700146e+01,3.680102388596838381e+01,3.692522578905975195e+01,3.704942769215109166e+01,3.717362959524242427e+01,3.729783149833389899e+01,3.742203340142516765e+01,3.754623530451655711e+01,3.767043720760787551e+01
3.266331658291457551e-01,3.616312383968160304e+01,3.628726775948846495e+01,3.641141167929529843e+01,3.653555559910198269e+01,3.665969951890862433e+01,3.678384343871532991e+01,3.690798735852200707e+01,3.703213127832865581e+01,3.715627519813529744e+01,3.728041911794208119e+01,3.740456303774868019e+01,3.752870695755537156e+01,3.765285087736200609e+01
3.316582914572864249e-01,3.614612785898268754e+01,3.627021343350739357e+01,3.639429900803204276e+01,3.651838458255654984e+01,3.664247015708101429e+01,3.676655573160552848e+01,3.689064130613003556e+01,3.701472688065450711e+01,3.713881245517896446e+01,3.726289802970358522e+01,3.738698360422799993e+01,3.751106917875250701e+01,3.763515475327695015e+01
3.366834170854271502e-01,3.612902518333816460e+01,3.625305204630900846e+01,3.637707890927978838e+01,3.650110577225040487e+01,3.662513263522100004e+01,3.674915949819162364e+01,3.687318636116226855e+01,3.699721322413284241e+01,3.712124008710343048e+01,3.724526695007417487e+01,3.736929381304472031e+01,3.749332067601534391e+01,3.761734753898592487e+01
3.417085427135678199e-01,3.611181456767167219e+01,3.623578234854274882e+01,3.635975012941376150e+01,3.648371791028459654e+01,3.660768569115539606e+01,3.673165347202624531e+01,3.685562125289709456e+01,3.697958903376790829e+01,3.710355681463870781e+01,3.722752459550967075e+01,3.735149237638043473e+01,3.747546015725128399e+01,3.759942793812206219e+01
3.467336683417085452e-01,3.609449476690688385e+01,3.621840309085808229e+01,3.634231141480920257e+01,3.646621973876013101e+01,3.659012806271103813e+01,3.671403638666199498e+01,3.683794471061295184e+01,3.696185303456386606e+01,3.708576135851478739e+01,3.720966968246585083e+01,3.733357800641672952e+01,3.745748633036767927e+01,3.758139465431856507e+01
3.517587939698492705e-01,3.607706453596742335e+01,3.620091302390441967e+01,3.632476151184133784e+01,3.644860999977804283e+01,3.657245848771474783e+01,3.669630697565148836e+01,3.682015546358824309e+01,3.694400395152494099e+01,3.706785243946165309e+01,3.719170092739851441e+01,3.731554941533518388e+01,3.743939790327191730e+01,3.756324639120859388e+01
3.567839195979899403e-01,3.605952262977695000e+01,3.618331089833122860e+01,3.630709916688541483e+01,3.643088743543938079e+01,3.655467570399334676e+01,3.667846397254734825e+01,3.680225224110136395e+01,3.692604050965532991e+01,3.704982877820931009e+01,3.717361704676343237e+01,3.729740531531737702e+01,3.742119358387137851e+01,3.754498185242532315e+01
3.618090452261306655e-01,3.604186779993684553e+01,3.616559546145425230e+01,3.628932312297155960e+01,3.641305078448865373e+01,3.653677844600576208e+01,3.666050610752288463e+01,3.678423376904002851e+01,3.690796143055712264e+01,3.703168909207423809e+01,3.715541675359148854e+01,3.727914441510856847e+01,3.740287207662569813e+01,3.752659973814276384e+01
3.668341708542713353e-01,3.602409863221573971e+01,3.614776529418723783e+01,3.627143195615865068e+01,3.639509861812984326e+01,3.651876528010102874e+01,3.664243194207224974e+01,3.676609860404349917e+01,3.688976526601469175e+01,3.701343192798590565e+01,3.713709858995725455e+01,3.726076525192843292e+01,3.738443191389966813e+01,3.750809857587083229e+01
3.718592964824120606e-01,3.600621347295305696e+01,3.612981873719279946e+01,3.625342400143242827e+01,3.637702926567185102e+01,3.650063452991128088e+01,3.662423979415073916e+01,3.674784505839021165e+01,3.687145032262963440e+01,3.699505558686909268e+01,3.711866085110868596e+01,3.724226611534810161e+01,3.736587137958756699e+01,3.748947664382696843e+01
3.768844221105527859e-01,3.598821064982134743e+01,3.611175411240254363e+01,3.623529757498363324e+01,3.635884103756451680e+01,3.648238450014540746e+01,3.660592796272632654e+01,3.672947142530725984e+01,3.685301488788815050e+01,3.697655835046906958e+01,3.710010181305011656e+01,3.722364527563100012e+01,3.734718873821193341e+01,3.747073220079280276e+01
3.819095477386934556e-01,3.597008849049312573e+01,3.609356974174809096e+01,3.621705099300294250e+01,3.634053224425761641e+01,3.646401349551227611e+01,3.658749474676696423e+01,3.671097599802166656e+01,3.683445724927634046e+01,3.695793850053104990e+01,3.708141975178587302e+01,3.720490100304053271e+01,3.732838225429524925e+01,3.745186350554990184e+01
3.869346733668341809e-01,3.595184532264094202e+01,3.607526394716107632e+01,3.619868257168108983e+01,3.632210119620095412e+01,3.644551982072078999e+01,3.656893844524066139e+01,3.669235706976053990e+01,3.681577569428039709e+01,3.693919431880028981e+01,3.706261294332028911e+01,3.718603156784014629e+01,3.730945019236003901e+01,3.743286881687987488e+01
3.919597989949749062e-01,3.593347947393730379e+01,3.605683505057309901e+01,3.618019062720878765e+01,3.630354620384431996e+01,3.642690178047982386e+01,3.655025735711537749e+01,3.667361293375092401e+01,3.679696851038644922e+01,3.692032408702203838e+01,3.704367966365770570e+01,3.716703524029323091e+01,3.729039081692879876e+01,3.741374639356432397e+01
3.969849246231155759e-01,3.591498927205476122e+01,3.603828137391579389e+01,3.616157347577671999e+01,3.628486557763751819e+01,3.640815767949827375e+01,3.653144978135908616e+01,3.665474188321988436e+01,3.677803398508066834e+01,3.690132608694150917e+01,3.702461818880243527e+01,3.714791029066321926e+01,3.727120239252404588e+01,3.739449449438482986e+01
4.020100502512563012e-01,3.589637304466585022e+01,3.601960123912079581e+01,3.614282943357562061e+01,3.626605762803035304e+01,3.638928582248503574e+01,3.651251401693976106e+01,3.663574221139449349e+01,3.675897040584919750e+01,3.688219860030397257e+01,3.700542679475881869e+01,3.712865498921352980e+01,3.725188318366829066e+01,3.737511137812300177e+01
4.070351758793969710e-01,3.587762911944307831e+01,3.600079296811969698e+01,3.612395681679618065e+01,3.624712066547260747e+01,3.637028451414897745e+01,3.649344836282539006e+01,3.661661221150178847e+01,3.673977606017819397e+01,3.686293990885466343e+01,3.698610375753118973e+01,3.710926760620758813e+01,3.723243145488403627e+01,3.735559530356043467e+01
4.120603015075376963e-01,3.585875582405900985e+01,3.598185488284413935e+01,3.610495394162914806e+01,3.622805300041410703e+01,3.635115205919900205e+01,3.647425111798396102e+01,3.659735017676887736e+01,3.672044923555380791e+01,3.684354829433881662e+01,3.696664735312387506e+01,3.708974641190881272e+01,3.721284547069379300e+01,3.733594452947873066e+01
